gene,baseMean,log2FoldChange,stat,pvalue,padj
CATSPER2,1.2048331265001604,-0.31957267559560654,-1.0442747815936964,0.34520590651700234,0.6144202923458579
CYB5R4,17.58598514814849,0.17347992372836174,1.0366430561120143,0.3452830257538919,0.6144202923458579
CENPS,6.980022694368132,-0.145764057807388,-1.0370566165460373,0.3452628917805938,0.6144202923458579
MIER1,54.16843976961168,-0.08301206313569853,-1.0478220775851503,0.34551301202698637,0.6146856417594203
ENSG00000224431,1.341440556537246,-0.23347049451264512,-1.0509506820697083,0.34547826907532597,0.6146856417594203
RASA4CP,0.9791725829925,0.19446618239479074,1.0346133512493987,0.3456207253501049,0.6148053202401469
CD14,1.0828589583420811,0.33357465649383966,1.1065551249021142,0.3456841117606845,0.6148188954128107
ATAD3C,0.6494218926530336,-0.10347989573807814,-1.0237938712542953,0.3457092433882848,0.6148188954128107
GMEB2,15.219226552571426,-0.10022177037524127,-1.037502113534366,0.34576057424521156,0.6148382558984333
AKIRIN1,42.153212064840815,0.19146337001974256,1.0328454209179816,0.3458279439635622,0.6148861291384881
EEF1G,1483.3363028604892,-0.17697274737143687,-1.044187356165558,0.3458946350873492,0.614932784773463
TRABD2A,5.48586765783678,-0.5792129207938297,-1.0234042520397255,0.3459793843525778,0.6149519101037759
FAM221A,2.3569042042209825,0.24701966250834118,1.0457211379559468,0.3459862970081302,0.6149519101037759
AEN,32.441017876676554,-0.23722464274116462,-1.0538201238794564,0.3460991635745845,0.6150806037714325
CCNQ,9.12310813389584,0.13125804004473762,1.0523746491382733,0.3462177797657382,0.6152194842780541
BLTP2,300.7845397504448,-0.06322349821697415,-1.0455565577108792,0.3463267895473068,0.6152693531258803
IRF2BPL,64.10249840680632,-0.14007408194847315,-1.0737004204590734,0.34632358792995566,0.6152693531258803
CAMTA2,53.18789449381112,-0.21951923487617275,-1.0276337515333889,0.34639391627106786,0.6153166995971925
TEP1,44.42251592246565,0.23712690407311232,1.0216011945408852,0.34659135587766843,0.6155235738378873
TRA2B,61.18595471335588,-0.08522567314980467,-1.0393393496689136,0.346574032587046,0.6155235738378873
PATL1,50.78101330075471,-0.09573250762425811,-1.026362225934177,0.3467245786818801,0.6156882426260882
DDX43,1.1877144528953547,-0.46862870380389987,-1.02872602800673,0.3469876761517183,0.6159837550302947
ORMDL3,73.28768918201311,-0.07199167830526587,-1.043046322856345,0.34710664300995075,0.6159837550302947
INTS15,13.631097051771082,-0.14665458873419812,-1.0224997928265571,0.34713411586268483,0.6159837550302947
AP4B1,9.20083637938451,-0.15238143905311174,-1.0635529121556275,0.34703593440288216,0.6159837550302947
HEATR3,11.036418052006548,0.40704973568287883,1.0210983476119952,0.3471209164991127,0.6159837550302947
MLPH,3.2036967328037997,-0.5311315512843058,-1.0240623102459714,0.34700041091166456,0.6159837550302947
R3HDM4,30.23553997953054,0.13643317066142924,1.0321549889451112,0.3472239248909319,0.6159993121941821
ENSG00000279487,3.222739199247781,0.5248164922015641,1.079974285539928,0.34720044100332614,0.6159993121941821
PHYKPL,27.09816421611923,-0.11749030987298603,-1.0220983388636125,0.3473320313256796,0.6161191995581075
DNASE1L2,0.43890526107228856,-0.09892555543129433,-1.0266547508469575,0.3477196738767756,0.6164471699445764
STAT6,292.47808311329675,0.12286031285255206,1.039311159359667,0.34757579203253963,0.6164471699445764
EIF2AK1,98.24000685074893,0.05335125628297899,1.0207452827781662,0.34769624886317985,0.6164471699445764
RNFT1,8.521359368909069,-0.15660524124396336,-1.0333363146036199,0.3476604227382164,0.6164471699445764
MPP1,13.588626646924027,-0.13128218561358995,-1.0620500507723192,0.3476638857828199,0.6164471699445764
COX7A2L,68.38063002147742,-0.1285372562920566,-1.0214933878101868,0.3481367346129378,0.6171145801755924
PUSL1,8.96489413321705,-0.16041105726718552,-1.041715905783647,0.3481895901890677,0.6171363122367036
SCAMP3,25.075055672356505,0.09755828592309612,1.0299897794762527,0.3483831253879771,0.6172312515222926
TBC1D10B,44.5281290419462,-0.08958109381929358,-1.045293304320147,0.34831929380065574,0.6172312515222926
MKKS,24.992842025030836,-0.12180060131014692,-1.0565773947449855,0.3483947466663303,0.6172312515222926
TMEM70,14.94471091386663,0.16471215172594622,1.065585861150147,0.3484055630385997,0.6172312515222926
ETV6,25.177292557417235,0.13498339791294978,1.017107876078288,0.34855515985277596,0.6174243230111747
SLC12A5,0.4355746563029908,0.10736514146426124,1.0164824104616192,0.3486573684775959,0.6175334167070269
HCG27,0.7198846982312791,-0.17692754226703977,-1.0378347361931,0.3487075581181499,0.6175503609636668
BCL2L1,91.50397288114203,0.11236915597923414,1.0217882431553442,0.34880016418879634,0.6176424107161423
LPCAT4,17.6180600774413,-0.1506959245711359,-1.04089345256193,0.3490316859302556,0.6179707822278604
QARS1,157.8036923000335,-0.13515662912812498,-1.064269729719812,0.34906690613015634,0.6179707822278604
CBX8,7.283262993080318,0.16400635975246747,1.0167710374486871,0.34912525170466047,0.6180021048456275
DAP3,55.66458988490632,-0.13226561933944403,-1.0306131921458765,0.34931756739703623,0.6182705390114966
EARS2,16.28509232544448,-0.2242088054608411,-1.0148573197070414,0.349396333265807,0.6182757959567535
GUSBP4,1.0039953999560067,-0.19682586884813325,-1.0292155997665988,0.34940187890175434,0.6182757959567535
PRR4,1.2741206069181217,-0.1510833534951017,-1.0932133840443297,0.3495959235802749,0.6184751809923588
C9orf85,10.843418213655202,-0.12731759167651324,-1.0155934868003207,0.3495899064582464,0.6184751809923588
NDUFS3,25.44719000900428,-0.13548528771771462,-1.014009455597181,0.3497138564134856,0.6185796050926414
ZNF541,0.2274975457074623,-0.15412893677759265,-1.021776858085763,0.3497363311255922,0.6185796050926414
SHTN1,7.7714785872409164,-0.14119357847118197,-1.0178262512913847,0.34989394680917674,0.6186680894389821
GULP1,53.45922272252601,-0.28015736636992017,-1.0499326336666133,0.3499491449207872,0.6186680894389821
NMNAT3,0.82687600637688,-0.2885877462838058,-1.0458306556921098,0.34994219534321425,0.6186680894389821
FBXO2,2.033044204083688,0.16220020364501786,1.0400406274902332,0.3499329019782127,0.6186680894389821
BLOC1S3,10.034117288178603,-0.1750143480540478,-1.067953253829408,0.35010569506415445,0.6188728809727065
MYH9,1917.8825439623579,0.18231795683940177,1.029583117902817,0.35022082163004764,0.6190044100011608
M6PR,84.58496087825932,-0.08892236080413873,-1.0259110919180492,0.35026562624664503,0.6190116310394673
RPL6P27,4.714430907176366,-0.1616283456325136,-1.0259789236677481,0.3503701779356134,0.6191244269414384
RPL17,616.9189773546647,-0.14495822097159206,-1.0264025950486317,0.3504331036771333,0.619163649709412
SLC25A28,22.82000045875145,-0.16247649178812207,-1.0348772128845223,0.3505014377296747,0.6192055882389461
EEF2,2838.834540978157,-0.14152787278950996,-1.048005300662013,0.35053830366954153,0.6192055882389461
GSTM4,14.521574821655358,-0.1755401733904014,-1.0199979258332672,0.3506013842142496,0.6192450613250868
TRBV12-4,0.2478824321991807,-0.12794211466966754,-1.0131954096080202,0.3508041740268758,0.61953125622172
RAB6B,2.3404896653983505,-0.18567885178824373,-1.046196124515586,0.3510094142004352,0.6197300073425013
PPEF2,2.466099720919511,-0.5124491083862457,-1.021420427763035,0.35098756617798965,0.6197300073425013
HTRA3,49.814065627745975,-0.3941009567758602,-1.0732533081306284,0.3511205468517934,0.6197300073425013
MAK16,15.752675789425428,0.2060965504599621,1.019321515531824,0.3510901996825945,0.6197300073425013
MANF,33.078846264398614,0.26683838254705616,1.028951225390209,0.3511192066031441,0.6197300073425013
DDX10,12.730147273662546,0.14781315652103189,1.0514943333461202,0.35125154845714146,0.6198892546604905
NOL11,21.92212484762161,-0.1281268722393687,-1.0125856103308675,0.3513618095558486,0.6200118663805004
ZPR1,21.90135683698716,0.1713561517741944,1.0219313665373588,0.35153427636898715,0.6201729051823326
EVA1A,3.716253671441031,-0.15121384131273308,-1.0492254245859491,0.3515346614890251,0.6201729051823326
SPMAP2L,0.49380204468778865,-0.20329872413417033,-1.0536976016179216,0.35161890784592864,0.620249551760711
ACSBG1,1.157402193356708,-0.24095665711281633,-1.054916142378261,0.35174433081708434,0.6203988069475943
ZNF431,10.303910346771163,-0.2974066512847573,-1.0394008899029903,0.35189614182768025,0.6204506086829501
SNED1,156.24485059342265,-0.24886926894702643,-1.026958269221074,0.3518791621236862,0.6204506086829501
TCFL5,21.417807756066885,0.07832212755994039,1.028885847160365,0.3518916872495377,0.6204506086829501
TMEM63A,33.09229806241662,-0.21537368756766107,-1.0300982250335413,0.35201841273777246,0.6205942143615466
CFAP251,4.489956987207175,-0.28829383274518783,-1.048311250699329,0.35239141576647925,0.6211546413797864
MAD2L1BP,12.976619326212262,0.11346735650340811,1.089196545705548,0.3524180227536283,0.6211546413797864
CLDN23,20.979397830367965,-0.26209021146705336,-1.065012639031787,0.3524734029909522,0.6211802309608688
FAM27B,0.5433761889938666,-0.2428533835311663,-1.035270924514919,0.3526133130536895,0.6212827520911205
ENSG00000203818,0.5609266823785612,-0.220003438292814,-1.013871537155656,0.3525969356356945,0.6212827520911205
HSPB2-C11orf52,9.650955641231336,0.10774527913833953,1.0072096943839004,0.35276554064573284,0.6214789371765478
SMIM10L2A,0.37669494399083414,-0.1695103585931299,-1.0520039779276167,0.3528618801741481,0.6215766283206721
UTP25,29.568667745190705,0.13196640601668186,1.0159641214278552,0.3529814496223488,0.62169661763699
ARMC6,16.54814392416282,-0.13537286190429043,-1.007163636855131,0.35301178814909207,0.62169661763699
IST1,100.20193007338743,-0.09944734959948498,-1.0101093352765718,0.353231923612342,0.6219402018479064
ATP5MJ,31.65329503061575,-0.12731650100899472,-1.0208861505422082,0.3532040425894365,0.6219402018479064
ZNF519,4.953935580743143,-0.09506903162281333,-1.0621594626632647,0.3533041714976397,0.6219588918982635
ETV4,2.1340749360339184,-0.25028637359378303,-1.0058969771279491,0.35332436458580474,0.6219588918982635
POU6F1,12.766362138658376,-0.14156715174267953,-1.0120120074051593,0.35339444055650693,0.6220102217598724
CPSF7,57.298205565028994,-0.12780747896887412,-1.0116718571790224,0.35375367019426085,0.6225454435974619
HADHB,114.69040064579427,0.1307693701377426,1.008598081374171,0.3537853206929309,0.6225454435974619
TTC16,0.4315032557537175,0.09614161729298315,1.008815646442026,0.3539342035984757,0.6225454435974619
LDLR,45.16748207230227,0.47659591120773914,1.0148041532978551,0.35394423556195653,0.6225454435974619
ARHGEF1,55.84117842339021,0.15949765780417913,1.063936331323235,0.3538650892995371,0.6225454435974619
PTPRO,3.2215766521180567,-0.33393717412624824,-1.0540534190132567,0.35393882268502497,0.6225454435974619
TSFM,13.246924166069586,0.10780521771239471,1.0049535349557281,0.3539965462932726,0.6225654207253968
BRAT1,20.82617310871398,-0.17910027509795068,-1.0104800308278206,0.3542591437967759,0.6228771109800393
ADGRG1,2.626290872763205,-0.30901462785639433,-1.004873869290665,0.35434517697104606,0.6228771109800393
SNRNP40,21.448481320569563,-0.06956065565734626,-1.0044522881299829,0.3543786431302697,0.6228771109800393
ZNF628,3.769227750755185,-0.28277178756685517,-1.0146326603366356,0.35433264992979496,0.6228771109800393
SPG11,83.73863095294593,-0.06667591785721605,-1.0035593647644778,0.35436013565986313,0.6228771109800393
PTCH2,1.862206041772096,-0.22121713134409293,-1.007883639374445,0.3545066662942288,0.623030097225996
TTC23L,0.547827605765912,0.13623370933543755,1.009206618877125,0.35463230500754284,0.6230348203772872
POLRMT,23.41321204879611,0.219264889435566,1.0383885796864232,0.3545520079099761,0.6230348203772872
FOXK1,41.010030768916835,0.09236718313765468,1.0030458862597598,0.3546068266519711,0.6230348203772872
LIMK2,24.95781432746925,-0.09551338650864238,-1.0445533569520813,0.3546913454529148,0.6230665395857651
BICRA,12.49241582641827,0.1836464250645684,1.0174117407157237,0.35483250493150076,0.623242488731216
MCAM,3.6237793264476728,0.6575293821875943,1.0225540830070068,0.354920417780517,0.6233248834449421
TICAM2,8.918043607345997,-0.39250533118819764,-1.0020130731556558,0.35502176646720585,0.6234308529322471
NDST1,366.3148447713764,0.16079444886863747,1.003361380830044,0.35523397891666564,0.6235889250506687
GPR108,54.259682689710225,-0.1600202320449231,-1.0233523823056896,0.3551835405261988,0.6235889250506687
ABITRAM,13.299403552217052,-0.14987558606391138,-1.0071415865788207,0.35523484350340684,0.6235889250506687
ENSG00000239969,0.6198347294884923,0.13424322508495257,1.019915459287824,0.3555017163417704,0.6238412896026312
OAZ1,468.4953637787742,0.07278414338060202,1.0309504854026064,0.35547258956045724,0.6238412896026312
B4GALT7,20.14191787857697,-0.09178560370450839,-1.0241912231839134,0.3554693722102511,0.6238412896026312
TKFC,16.567907631755993,-0.18572490209392178,-1.0044016983706303,0.3556498730055463,0.6240292439324001
TRUB2,18.76202367143281,-0.14252855802758901,-1.008080848283585,0.3557041983608419,0.6240525358893847
SPG7,55.406793549294925,-0.13697981778413482,-1.0026295395516502,0.3557915208090826,0.6241337063627596
SIX5,22.43459462178919,-0.2175054444921214,-1.022442064059645,0.35586045106344,0.6241825980231239
POTEC,0.8180846726708024,-0.1470994855172394,-1.0051923652799875,0.35605653919262037,0.6244544887870576
FBXO7,76.85226315090455,-0.06426110980968947,-1.0000213435298366,0.35612056083068633,0.6244947243912901
EXTL1,1.9599027008098564,-0.28748456269130096,-1.0046378546536425,0.3561764687414922,0.6245207240839867
PTDSS2,17.210889200012712,-0.16668965601270447,-0.9993766848083068,0.35630121074490195,0.624523348984665
PRORP,20.37284863316103,0.18799411499146945,1.0067924342048273,0.3562303862263896,0.624523348984665
NDFIP2,26.932497695656345,-0.09821823072436953,-1.0064612242836206,0.35627913322010973,0.624523348984665
FAM216A,7.110744966146131,0.0816861426815847,1.0090959213565134,0.3564279192790645,0.6246734181323885
COPZ2,45.79965954495822,-0.1894702879406971,-0.9995026556245039,0.3566576512866729,0.62493195192024
EIF2B5,26.973965078905845,0.12752610443833312,1.0008363296756935,0.35664235481227846,0.62493195192024
ZFP91-CNTF,0.23631679251474574,0.18095696143019643,0.9985347464924215,0.35675346630318105,0.6249959031567618
KCNJ2,39.917509716499204,-0.2576590261244682,-0.9985882220951814,0.356776374660859,0.6249959031567618
GPS1,67.18120244692707,0.053993517236547994,1.0012280519176415,0.3569846365155597,0.6252886789157205
CLCN4,26.87522071474585,0.264855459292038,1.015641340879124,0.35727699973254956,0.62549870489997
TMEM50B,18.9683132360601,0.22108234494149936,1.0006127315021105,0.35716008899619,0.62549870489997
DPF1,0.804821732026872,0.24132276034783728,0.9970160841274598,0.35731027189523346,0.62549870489997
GAS1,72.15779268378122,0.17142923807261923,1.0244251042009191,0.3572374344294186,0.62549870489997
SLC71A1,47.78237617880167,0.08830087262462083,1.023062712931041,0.35726343176160424,0.62549870489997
RBM38,7.540991015658518,-0.07380188668128174,-1.0591414931084846,0.35735558296796077,0.6255059956567576
PPAT,8.61373533276002,-0.20112626492429664,-1.0431691488075463,0.3574107271783633,0.6255304944238405
ZNF731P,13.579215963088792,-0.14496111613643503,-0.9968488643259606,0.3575664659953067,0.6256590027694121
NUTM2B,2.2861643033853762,0.35142206509816076,0.9986697158360874,0.35755327199997566,0.6256590027694121
PGK1,362.92217663905467,0.3064024286077842,1.0396174587288374,0.3576592844452132,0.6256805051964202
PHF10,63.14752154082158,0.11571073509088237,1.0073644206461776,0.3576610702642343,0.6256805051964202
SLC15A4,25.18196492933986,0.1291838189857053,1.071813375698036,0.35772238169173687,0.6257157572750873
USP48,82.7808920673468,0.10334533083250541,0.9956009303462657,0.3578939637598866,0.6258718551797764
FLOT1,41.77982708193823,0.09949813957129994,1.0353935681374469,0.35788291176851705,0.6258718551797764
DCAF15,9.010835341166327,-0.12262798592380975,-0.9957886644563685,0.35796473259742534,0.6259236099546883
PC,29.2184360440277,0.34558864304884374,1.0292722551082103,0.35823204854409363,0.6263143091948666
MT1G,0.8490878552352427,0.6262279852268352,1.0493611396831133,0.3583041386975807,0.6263143091948666
SLAMF8,0.6872288671505734,0.19331420711582425,1.0032833513716795,0.3583117712845517,0.6263143091948666
LPP,233.4347030350251,0.29380088444198993,1.0783493124753476,0.3583938182594356,0.6263857007564889
RANBP2,153.9468241113706,0.03877932306922993,1.01518259321455,0.3584762111810724,0.6264576804661067
ISCU,123.15907514976885,-0.15020879211439375,-1.0178942653254586,0.358601783431049,0.6265330780046899
CHRNA10,0.36745538086329094,0.12294199006540862,1.0337994208801524,0.3585669639257215,0.6265330780046899
MSL2,15.238406127722902,0.03653573956311096,0.9957933565202947,0.35881334508633345,0.626830667892719
ZFPM1,4.615041842999067,-0.21845130986219896,-1.0086391818724652,0.3589744956635189,0.627040133640907
HERC3,53.156370214727566,0.21271027944503373,1.0703133361647001,0.35914367625157717,0.6272635761002385
TAX1BP3,130.1987700158711,-0.10947759401238066,-0.9932145341044663,0.35929734539658176,0.6273060690579619
STAM2,44.471632460382914,-0.09777849920932269,-1.0092234656764736,0.35921257851188926,0.6273060690579619
ZNF662,5.043638449391618,-0.35018569100413677,-1.0530588574604267,0.35928200397381616,0.6273060690579619
LYRM1,17.267717255547005,0.08773465596679753,1.0688152657101662,0.35933306468601056,0.6273060690579619
ABHD8,14.696185817833847,-0.12653511299341869,-1.0251407642003179,0.35954069862494364,0.6275964749680094
ATP11B,78.85463692544145,0.16932845298318533,0.993689466962567,0.35969643579225674,0.6277962361554404
ARL2BP,66.66418136971278,-0.0727563762572423,-1.0204167728581974,0.35979635177723,0.6278985351529619
KATNIP,38.500621199019506,-0.12783070503178529,-1.0297431199892215,0.35986391785916627,0.6279443617188987
IRAG1,257.0639882341588,0.3312163238477561,1.00375907102652,0.36005381794453495,0.6281344051753601
ZFP30,9.949104374938887,0.11560837890000863,1.0200206955130176,0.36011433446048957,0.6281344051753601
KCNH3,0.18844789582567023,-0.16013729462567317,-0.9910882963608267,0.36009288004447115,0.6281344051753601
SLC28A3,0.45637663381942506,-0.15677504374248835,-1.000445557920797,0.360138105216974,0.6281344051753601
ZNF300P1,1.629202813969659,-0.15076088272163002,-0.9960974285017788,0.36028234246746127,0.6282381014263678
SDK1,43.518041089786905,-0.49444745048896,-0.9900536922575031,0.3603786891930899,0.6282381014263678
NECAB1,3.9696051053365116,0.17762103027377618,1.0162422497430048,0.3602413242685001,0.6282381014263678
CEP68,38.615848811896846,0.07401979365491318,0.9931010116070679,0.3603390157443326,0.6282381014263678
PKP3,0.29786149392533423,-0.14979664361532835,-0.9958101653196078,0.36040418908955096,0.6282381014263678
SPTBN1,556.8895436193033,0.09126845828403418,0.9898451608589351,0.3604882897917798,0.6283126555164683
RFC1,48.143733205499686,-0.11190925362114612,-0.9899010979064309,0.3605720335231315,0.6283479726795044
AP4E1,23.27849863356898,-0.1000566313216833,-1.0137197669393259,0.3605912191590578,0.6283479726795044
FNIP1,74.43103796581725,-0.13748081678472257,-1.0248192350928316,0.36071972189851964,0.6284393434413634
FBXO9,62.212350960768994,0.09799939124666945,1.0088110897516631,0.36072735456757754,0.6284393434413634
NAAA,9.859696379940614,0.462683406670533,1.0266631759975957,0.3607676720308366,0.6284393434413634
TRIM59,14.970135277301315,-0.1877578070793997,-0.9888112180171437,0.3609428717512124,0.6286724950002213
GON4L,49.255603634594756,-0.12470924780976134,-1.038503412926103,0.3612140765565828,0.6290727909053925
ANAPC11,31.337933116125832,0.1720485788444961,0.9967759860914824,0.36130331582064124,0.6291561291071464
ZNF132,7.829192596038091,-0.15522722866577743,-1.0493999306635846,0.3615179694987718,0.6294578138037257
SLITRK5,0.35115166114489005,-0.1059494369292247,-1.064928503723804,0.3616310802789495,0.629582648007397
XRCC6,216.40296855673714,-0.0942710680123291,-1.0104825352390705,0.3617157531469015,0.6296327912096013
DNAAF11,2.2950093402143428,-0.20254353710055528,-0.9922773263500614,0.3618128495729044,0.6296327912096013
C22orf15,0.7626285362097859,-0.22577635949186337,-0.9883990725665069,0.36177209517782805,0.6296327912096013
ACADM,21.06853993971936,0.14897131245485085,0.9886142393605694,0.3618255534802708,0.6296327912096013
TLR4,12.838514764245152,0.463046447602363,1.0304978025771874,0.3619651095677794,0.629803547630695
BNIP2,82.84365983559597,0.09046404492658766,0.9865630100912426,0.3620168395114155,0.6298214687860538
RUNDC1,13.594777562933894,0.0880842741915191,0.995599380383147,0.36207581859045945,0.6298519961336726
SLC27A1,26.524258999376485,-0.15175889966234646,-0.9860561621367288,0.362184882952005,0.6299561792864528
GDI1,98.779047102636,0.07190655558663828,0.9869758060586863,0.3622600262677391,0.6299561792864528
UBE2I,104.80100584669722,-0.06548931158554439,-1.0239797454599553,0.36222749635995266,0.6299561792864528
ENSG00000282889,1.022523093035934,-0.5987574828451543,-1.0112402310986393,0.3625119034479214,0.6303220812324489
FBLN2,911.8376566144723,-0.21840870627029396,-0.9847167700047784,0.36291443302821247,0.6308474732286453
UGGT1,123.46436988424475,-0.13004563702674066,-1.0242495206619018,0.36286213237307896,0.6308474732286453
KLHL36,76.39270763745519,0.14216283430355148,0.9959927417783154,0.3629385607721176,0.6308474732286453
CCHCR1,3.775279421985534,-0.1260090111030432,-0.9888650113113094,0.3630846065537474,0.6310291744403874
PVRIG,0.8201200296851837,-0.16071207103379226,-1.0047028509413125,0.3632305414430358,0.6312106414056962
BLTP1,191.79566707111726,-0.08930913619230729,-1.0478790585321014,0.3634513458898988,0.6313746988609553
ZNF639,19.084078274846124,-0.11317624868015486,-1.0064395908044044,0.3635302370542768,0.6313746988609553
DDX12B,0.9938187145190946,-0.27155092070186326,-0.9851942955687994,0.3635642199791973,0.6313746988609553
TRIM73,3.0864338437390115,0.14074804184285616,0.9835120732548883,0.3634937893015878,0.6313746988609553
MRPL30,17.124965667708842,-0.17926329208499325,-1.0220720689650735,0.3634735495534236,0.6313746988609553
ZNF767P,12.263696748780113,-0.13436858752758063,-0.9830962594141487,0.363574142469991,0.6313746988609553
ABHD16A,6.728321384414966,0.22037773533248517,0.9837367638337106,0.36362764782316814,0.6313954885445805
ENSG00000234338,0.4963309999570616,-0.1079417977646987,-1.0037719100295381,0.36400212552621836,0.6319735395442635
MYO1F,1.1380245339666455,-0.1611831971941482,-0.9820770644594359,0.3640686961065078,0.6320169371030184
RAB12,37.6740333807416,0.17264695306006494,1.006001777732999,0.36414056454550825,0.632046063264263
SEPTIN7P13,4.311210994585996,-0.3127587152184903,-0.9825375067701437,0.36416862703142217,0.632046063264263
PLXNB3,6.316754270126511,-0.3089241499643771,-1.0176129352853671,0.3645965894380775,0.6327165927668554
MYDGF,69.68129596342023,0.10821787043515485,0.9897753615959423,0.3646628348870212,0.632759321533215
LEPR,39.9079290261927,0.2972332304970884,0.980486141777597,0.36473065010210304,0.6328047640780838
SERF1A,3.468595702580312,-0.11394734520153627,-0.991822540243522,0.3648468284816542,0.6328826170977089
ZNF823,2.420166871745883,0.08024354377907628,1.017778652209244,0.36485878543904227,0.6328826170977089
AZI2,89.95180324759757,-0.08335971795613695,-0.9939110165110728,0.3650181939229634,0.6330868892204096
MARCHF1,2.1968301006786524,-0.16900747091756196,-1.0128993437571838,0.3650655648120519,0.6330968191048155
WHAMMP4,1.923811485292551,-0.1435796373231002,-0.9826505731822245,0.3651258705758085,0.6331291758290681
PTAR1,72.32070876875204,0.10969742306807184,1.007549940627238,0.3652188249006434,0.6331459204173316
TMEM258,36.67489574663111,-0.13370764736518304,-0.9912584096502907,0.3651971918025805,0.6331459204173316
CDHR3,3.58803188484685,-0.33398288390341113,-0.9802163283773396,0.3654503183070157,0.6334416947823758
MTHFD2L,2.4491189233292676,0.1285586080818435,0.9808301565200698,0.36547277364400854,0.6334416947823758
DDX60,21.233488732179598,-0.13120524890288987,-1.003485591563448,0.36554912422694086,0.6335017996463697
TTYH1,0.4940155610801481,0.2761005892520199,1.045431062890674,0.3655946429944952,0.633508464926743
ANKDD1A,23.035893323926516,-0.1873814678242729,-0.980539483033868,0.36572833106316494,0.6336133082528975
ARHGAP4,1.3135378052955076,-0.2520082976042459,-0.9786003549318045,0.3657775067985418,0.6336133082528975
SOWAHD,0.4574457898139079,0.22139636729342788,0.982353708543159,0.3657801863720187,0.6336133082528975
ALDOA,817.3042684052334,-0.18337953107562477,-1.0210389340455348,0.3659063543305483,0.6337028156687639
ADH1A,11.663256886084127,0.7753089324802866,0.9877874467587473,0.3659152293080127,0.6337028156687639
OXNAD1,5.0599640966554045,0.12823817928786507,0.9812140353511684,0.36598561007479,0.6337525053373912
CYP39A1,5.939619739992107,0.6173660434303523,0.9823279574485567,0.3660643246584052,0.6338166131500087
SDK2,1.1704510896391676,0.4450240126413576,0.9788799635680836,0.36612359789624915,0.6338470487665163
CIAO2A,16.952843739393174,0.10312886747673478,0.9780879113593607,0.3662469530164376,0.6339884058023099
ACE,7.2856941641661175,-0.20483462619644888,-0.977417798659839,0.3662951998698789,0.6339997299808606
HTT,82.9003382728199,-0.14266430169502797,-0.9766151380965511,0.3665183135824538,0.634008918881037
KPNA6,97.99322334002102,0.06614452530986004,0.9780830762059356,0.3665380009290975,0.634008918881037
SCN2B,6.351853068709222,-0.6563381610971657,-0.9827449000637618,0.3665507425368658,0.634008918881037
SLC44A3-AS1,2.5373020032456326,-0.2529692195088715,-0.978781540937096,0.3664740576322608,0.634008918881037
C5AR1,1.0325727478173936,-0.29010794154721753,-1.0522485884856791,0.3664026550057353,0.634008918881037
HNRNPA2B1,369.62024696268463,0.14426773890306777,0.9893206785030475,0.36638066039933637,0.634008918881037
RAP2C,27.323308546954046,-0.0819422481709946,-1.0149204763546031,0.36681321748008844,0.634390731755666
CLDN7,1.5920408748083485,0.3056741690815794,1.0318999757159109,0.36691656138033457,0.6344251098844229
MICOS10,31.127324323111665,0.3024829838991119,0.97585540324644,0.36689499836561723,0.6344251098844229
ANTKMT,4.907485224455732,0.14631262545651502,1.0296986774794212,0.36698276461806745,0.6344674158676061
NXF1,78.07214038531198,0.12034081091612592,0.9746281783886878,0.3675996856007544,0.6353784086809139
ABCA2,62.08467984379626,-0.23362306052319148,-0.9851344136899105,0.3676350797761688,0.6353784086809139
TBC1D3C,4.6543709346841755,-0.40333456418201363,-0.9888281985942551,0.36760927140551114,0.6353784086809139
TRAPPC8,55.43652397239308,0.11185861487191051,0.9739078438574947,0.3678286059361435,0.6355628339649179
PI16,5.1690078098183125,-1.0628278769368014,-0.9812625490985963,0.367867213265183,0.6355628339649179
DMGDH,6.025137521404942,-0.22489108989003448,-0.9804970854767597,0.36779329821545237,0.6355628339649179
SFRP4,21.32561157018482,-1.0471088366789418,-0.9748066661730529,0.3679374896744859,0.6356120134126745
KIF6,1.4171621720041587,-0.2949499827187756,-0.9945920421155171,0.3680798110749237,0.6356411777758707
LAMP2,235.8269683020573,-0.042299085175944384,-1.0182383571317208,0.36806702538743863,0.6356411777758707
POLA1,10.65154443722994,-0.17415704556437195,-0.9753576991792334,0.3679968154821599,0.6356411777758707
DNAJC16,29.27232479185757,0.1782229938416826,0.9787809116370213,0.36823024955634387,0.6358287430435642
IMMP1L,3.19331083459922,0.16987607139592997,0.9744190334258034,0.36847081975648033,0.6361334359171581
FAM193A,31.76907384104743,-0.08648412671736505,-0.9749678020952718,0.36858734644925295,0.6361334359171581
RPL3L,0.5737130589794115,0.110468238476227,1.0418647734612914,0.36865082374555214,0.6361334359171581
FCMR,1.0953666390776993,0.5528246789439011,1.0144771479142376,0.3686577799256784,0.6361334359171581
RAB14,83.72062442416222,-0.07284154089794104,-0.9977063706112178,0.3685489233921664,0.6361334359171581
ZNF347,14.113198675415138,-0.16847247159697876,-1.0083867199717635,0.36852146489596393,0.6361334359171581
CEP192,31.39713616242423,-0.07317350180400961,-0.9830980773416741,0.3687131553995733,0.6361567799777906
TTK,0.8831220718203123,-0.2334174647516598,-0.976969751823464,0.3689044692824607,0.6364118488438025
PABPC1L,16.439811919398473,-0.264939331491147,-0.9844245638634448,0.3689447193698482,0.6364118488438025
